platform,board_dir,board_id,board_name,module_id,module_name,module_platforms,module_platform_match,allow_contains_module,resolve_with_allow,status,reason
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,tft,TFT Display,"esp32,stm32,rp2040",no,no,no,UNSUPPORTED,not_allowed:tft
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,timer,Timer,"esp32,stm32,rp2040,avr,pic,pic16",no,no,no,UNSUPPORTED,not_allowed:timer
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,tp4056,TP4056 Li-Ion Charger,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,no,no,UNSUPPORTED,not_allowed:tp4056
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,twai,TWAI / CAN,esp32,no,no,no,UNSUPPORTED,not_allowed:twai
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,uart,UART,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,uln2003,ULN2003 Stepper Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
renesas_ra,ek_ra4m1,ek_ra4m1,Renesas EK-RA4M1,wifi,Wi-Fi (Station),esp32,no,no,no,UNSUPPORTED,not_allowed:wifi
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,adc,ADC,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,ads1115,ADS1115 16-bit ADC + PGA,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,bluetooth,Bluetooth Core,esp32,no,no,no,UNSUPPORTED,not_allowed:bluetooth
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,bme280,BME280 Environmental Sensor,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,dht22,DHT22 Sensor,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,display_ssd1306,SSD1306 Display,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,eeprom,EEPROM,"esp32,stm32,rp2040,avr,pic,pic16",no,no,no,UNSUPPORTED,not_allowed:eeprom
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,fs_sd,SD Card Filesystem,,yes,no,no,UNSUPPORTED,not_allowed:fs_sd
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,fs_spiffs,SPIFFS Filesystem,,yes,yes,yes,SUPPORTED,-
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,gpio,GPIO,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,hp4067,HP4067 / 74HC4067 Mux,"esp32,stm32,rp2040,avr,pic16",no,no,no,UNSUPPORTED,not_allowed:hp4067
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,i2c,I2C Core,,yes,yes,yes,SUPPORTED,-
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,imu,IMU Sensor,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,l298n,L298N H-Bridge Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,mcp23017,MCP23017 I/O Expander,"esp32,stm32,rp2040,avr,pic16",no,no,no,UNSUPPORTED,not_allowed:mcp23017
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,mcp2515,MCP2515 SPI CAN Controller,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,mcp2544fd,MCP2544FD CAN PHY,esp32,no,no,no,UNSUPPORTED,not_allowed:mcp2544fd
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,mic,Microphone Input,"esp32,stm32,rp2040",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,psram,PSRAM,esp32,no,no,no,UNSUPPORTED,not_allowed:psram
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,pwm,PWM,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,remote_node,Remote Node,"esp32,stm32,rp2040,avr,pic,pic16",no,no,no,UNSUPPORTED,not_allowed:remote_node
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,rtc,RTC (DS3231/PCF8523),"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,shell_full,Shell (Full),"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,shell_min,Shell (Lite),"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,shell_tiny,Shell (Tiny),"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,spi,SPI Bus,,yes,yes,yes,SUPPORTED,-
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,tft,TFT Display,"esp32,stm32,rp2040",no,no,no,UNSUPPORTED,not_allowed:tft
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,timer,Timer,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,tp4056,TP4056 Li-Ion Charger,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,no,no,UNSUPPORTED,not_allowed:tp4056
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,twai,TWAI / CAN,esp32,no,no,no,UNSUPPORTED,not_allowed:twai
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,uart,UART,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,uln2003,ULN2003 Stepper Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
renesas_rx,rx65n_envision_kit,rx65n_envision_kit,Renesas RX65N Envision Kit,wifi,Wi-Fi (Station),esp32,no,no,no,UNSUPPORTED,not_allowed:wifi
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,adc,ADC,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,ads1115,ADS1115 16-bit ADC + PGA,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,bluetooth,Bluetooth Core,esp32,no,no,no,UNSUPPORTED,not_allowed:bluetooth
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,bme280,BME280 Environmental Sensor,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,dht22,DHT22 Sensor,"esp32,stm32,rp2040,avr,pic16",no,yes,no,UNSUPPORTED,dependency_not_allowed:timer
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,display_ssd1306,SSD1306 Display,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,eeprom,EEPROM,"esp32,stm32,rp2040,avr,pic,pic16",no,no,no,UNSUPPORTED,not_allowed:eeprom
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,fs_sd,SD Card Filesystem,,yes,no,no,UNSUPPORTED,not_allowed:fs_sd
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,fs_spiffs,SPIFFS Filesystem,,yes,yes,yes,SUPPORTED,-
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,gpio,GPIO,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,hp4067,HP4067 / 74HC4067 Mux,"esp32,stm32,rp2040,avr,pic16",no,no,no,UNSUPPORTED,not_allowed:hp4067
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,i2c,I2C Core,,yes,yes,yes,SUPPORTED,-
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,imu,IMU Sensor,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,l298n,L298N H-Bridge Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,mcp23017,MCP23017 I/O Expander,"esp32,stm32,rp2040,avr,pic16",no,no,no,UNSUPPORTED,not_allowed:mcp23017
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,mcp2515,MCP2515 SPI CAN Controller,"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,mcp2544fd,MCP2544FD CAN PHY,esp32,no,no,no,UNSUPPORTED,not_allowed:mcp2544fd
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,mic,Microphone Input,"esp32,stm32,rp2040",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,psram,PSRAM,esp32,no,no,no,UNSUPPORTED,not_allowed:psram
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,pwm,PWM,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,no,UNSUPPORTED,dependency_not_allowed:timer
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,remote_node,Remote Node,"esp32,stm32,rp2040,avr,pic,pic16",no,no,no,UNSUPPORTED,not_allowed:remote_node
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,rtc,RTC (DS3231/PCF8523),"esp32,stm32,rp2040,avr,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,shell_full,Shell (Full),"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,shell_min,Shell (Lite),"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,shell_tiny,Shell (Tiny),"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,spi,SPI Bus,,yes,yes,yes,SUPPORTED,-
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,tft,TFT Display,"esp32,stm32,rp2040",no,no,no,UNSUPPORTED,not_allowed:tft
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,timer,Timer,"esp32,stm32,rp2040,avr,pic,pic16",no,no,no,UNSUPPORTED,not_allowed:timer
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,tp4056,TP4056 Li-Ion Charger,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,no,no,UNSUPPORTED,not_allowed:tp4056
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,twai,TWAI / CAN,esp32,no,no,no,UNSUPPORTED,not_allowed:twai
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,uart,UART,"esp32,stm32,rp2040,avr,pic,pic16",no,yes,yes,CAPABILITY_ONLY,module_platform_mismatch
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,uln2003,ULN2003 Stepper Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
renesas_rx,rx72n_envision_kit,rx72n_envision_kit,Renesas RX72N Envision Kit,wifi,Wi-Fi (Station),esp32,no,no,no,UNSUPPORTED,not_allowed:wifi
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,adc,ADC,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,ads1115,ADS1115 16-bit ADC + PGA,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,bluetooth,Bluetooth Core,esp32,no,no,no,UNSUPPORTED,not_allowed:bluetooth
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,bme280,BME280 Environmental Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,dht22,DHT22 Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,no,UNSUPPORTED,dependency_not_allowed:timer
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,display_ssd1306,SSD1306 Display,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,eeprom,EEPROM,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:eeprom
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,fs_sd,SD Card Filesystem,,yes,no,no,UNSUPPORTED,not_allowed:fs_sd
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,fs_spiffs,SPIFFS Filesystem,,yes,yes,yes,SUPPORTED,-
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,gpio,GPIO,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,hp4067,HP4067 / 74HC4067 Mux,"esp32,stm32,rp2040,avr,pic16",yes,no,no,UNSUPPORTED,not_allowed:hp4067
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,i2c,I2C Core,,yes,yes,yes,SUPPORTED,-
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,imu,IMU Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,l298n,L298N H-Bridge Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,mcp23017,MCP23017 I/O Expander,"esp32,stm32,rp2040,avr,pic16",yes,no,no,UNSUPPORTED,not_allowed:mcp23017
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,mcp2515,MCP2515 SPI CAN Controller,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,mcp2544fd,MCP2544FD CAN PHY,esp32,no,no,no,UNSUPPORTED,not_allowed:mcp2544fd
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,mic,Microphone Input,"esp32,stm32,rp2040",yes,yes,yes,SUPPORTED,-
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,psram,PSRAM,esp32,no,no,no,UNSUPPORTED,not_allowed:psram
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,pwm,PWM,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,no,UNSUPPORTED,dependency_not_allowed:timer
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,remote_node,Remote Node,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:remote_node
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,rtc,RTC (DS3231/PCF8523),"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,shell_full,Shell (Full),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,shell_min,Shell (Lite),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,shell_tiny,Shell (Tiny),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,spi,SPI Bus,,yes,yes,yes,SUPPORTED,-
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,tft,TFT Display,"esp32,stm32,rp2040",yes,no,no,UNSUPPORTED,not_allowed:tft
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,timer,Timer,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:timer
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,tp4056,TP4056 Li-Ion Charger,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,no,no,UNSUPPORTED,not_allowed:tp4056
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,twai,TWAI / CAN,esp32,no,no,no,UNSUPPORTED,not_allowed:twai
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,uart,UART,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,uln2003,ULN2003 Stepper Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
rp2040,adafruit_feather_rp2040,adafruit_feather_rp2040,Adafruit Feather RP2040,wifi,Wi-Fi (Station),esp32,no,no,no,UNSUPPORTED,not_allowed:wifi
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),adc,ADC,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),ads1115,ADS1115 16-bit ADC + PGA,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),bluetooth,Bluetooth Core,esp32,no,no,no,UNSUPPORTED,not_allowed:bluetooth
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),bme280,BME280 Environmental Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),dht22,DHT22 Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),display_ssd1306,SSD1306 Display,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),eeprom,EEPROM,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:eeprom
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),fs_sd,SD Card Filesystem,,yes,no,no,UNSUPPORTED,not_allowed:fs_sd
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),fs_spiffs,SPIFFS Filesystem,,yes,yes,yes,SUPPORTED,-
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),gpio,GPIO,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),hp4067,HP4067 / 74HC4067 Mux,"esp32,stm32,rp2040,avr,pic16",yes,no,no,UNSUPPORTED,not_allowed:hp4067
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),i2c,I2C Core,,yes,yes,yes,SUPPORTED,-
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),imu,IMU Sensor,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),l298n,L298N H-Bridge Driver,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,yes,yes,SUPPORTED,-
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),mcp23017,MCP23017 I/O Expander,"esp32,stm32,rp2040,avr,pic16",yes,no,no,UNSUPPORTED,not_allowed:mcp23017
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),mcp2515,MCP2515 SPI CAN Controller,"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),mcp2544fd,MCP2544FD CAN PHY,esp32,no,no,no,UNSUPPORTED,not_allowed:mcp2544fd
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),mic,Microphone Input,"esp32,stm32,rp2040",yes,yes,yes,SUPPORTED,-
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),psram,PSRAM,esp32,no,no,no,UNSUPPORTED,not_allowed:psram
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),pwm,PWM,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),remote_node,Remote Node,"esp32,stm32,rp2040,avr,pic,pic16",yes,no,no,UNSUPPORTED,not_allowed:remote_node
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),rtc,RTC (DS3231/PCF8523),"esp32,stm32,rp2040,avr,pic16",yes,yes,yes,SUPPORTED,-
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),shell_full,Shell (Full),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),shell_min,Shell (Lite),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),shell_tiny,Shell (Tiny),"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),spi,SPI Bus,,yes,yes,yes,SUPPORTED,-
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),tft,TFT Display,"esp32,stm32,rp2040",yes,no,no,UNSUPPORTED,not_allowed:tft
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),timer,Timer,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),tp4056,TP4056 Li-Ion Charger,"esp32,stm32,rp2040,avr,atmega,atsam,renesas_ra,renesas_rx,pic16",yes,no,no,UNSUPPORTED,not_allowed:tp4056
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),twai,TWAI / CAN,esp32,no,no,no,UNSUPPORTED,not_allowed:twai
rp2040,raspberry_pi_pico,raspberry_pi_pico,Raspberry Pi Pico (RP2040),uart,UART,"esp32,stm32,rp2040,avr,pic,pic16",yes,yes,yes,SUPPORTED,-
